repo,head_sha,commit_details_available,commit_authored_at,commit_message,commit_parent_count,additions,deletions,changed_files,file_paths_json,files_truncated
kubernetes/kubernetes,04d5d2647dc7fd1e8f0cd6a61244d18642af9522,1,2026-06-26T16:26:32Z,"Merge pull request #140021 from dims/conntrack-cpuset

kube-proxy: detect host CPU count via cpuset.NumCPU instead of cadvisor",2,161,108,70,"[""go.mod"", ""go.sum"", ""hack/tools/instrumentation/go.sum"", ""pkg/proxy/conntrack/sysctls.go"", ""staging/src/k8s.io/api/go.mod"", ""staging/src/k8s.io/api/go.sum"", ""staging/src/k8s.io/apiextensions-apiserver/go.mod"", ""staging/src/k8s.io/apiextensions-apiserver/go.sum"", ""staging/src/k8s.io/apimachinery/go.mod"", ""staging/src/k8s.io/apimachinery/go.sum"", ""staging/src/k8s.io/apiserver/go.mod"", ""staging/src/k8s.io/apiserver/go.sum"", ""staging/src/k8s.io/cli-runtime/go.mod"", ""staging/src/k8s.io/cli-runtime/go.sum"", ""staging/src/k8s.io/client-go/go.mod"", ""staging/src/k8s.io/client-go/go.sum"", ""staging/src/k8s.io/cloud-provider/go.mod"", ""staging/src/k8s.io/cloud-provider/go.sum"", ""staging/src/k8s.io/cluster-bootstrap/go.mod"", ""staging/src/k8s.io/cluster-bootstrap/go.sum"", ""staging/src/k8s.io/code-generator/examples/go.mod"", ""staging/src/k8s.io/code-generator/examples/go.sum"", ""staging/src/k8s.io/code-generator/go.mod"", ""staging/src/k8s.io/code-generator/go.sum"", ""staging/src/k8s.io/component-base/go.mod"", ""staging/src/k8s.io/component-base/go.sum"", ""staging/src/k8s.io/component-helpers/go.mod"", ""staging/src/k8s.io/component-helpers/go.sum"", ""staging/src/k8s.io/controller-manager/go.mod"", ""staging/src/k8s.io/controller-manager/go.sum"", ""staging/src/k8s.io/cri-client/go.mod"", ""staging/src/k8s.io/cri-client/go.sum"", ""staging/src/k8s.io/cri-streaming/go.mod"", ""staging/src/k8s.io/cri-streaming/go.sum"", ""staging/src/k8s.io/csi-translation-lib/go.mod"", ""staging/src/k8s.io/csi-translation-lib/go.sum"", ""staging/src/k8s.io/dynamic-resource-allocation/go.mod"", ""staging/src/k8s.io/dynamic-resource-allocation/go.sum"", ""staging/src/k8s.io/endpointslice/go.mod"", ""staging/src/k8s.io/endpointslice/go.sum"", ""staging/src/k8s.io/kube-aggregator/go.mod"", ""staging/src/k8s.io/kube-aggregator/go.sum"", ""staging/src/k8s.io/kube-controller-manager/go.mod"", ""staging/src/k8s.io/kube-controller-manager/go.sum"", ""staging/src/k8s.io/kube-proxy/go.mod"", ""staging/src/k8s.io/kube-proxy/go.sum"", ""staging/src/k8s.io/kube-scheduler/go.mod"", ""staging/src/k8s.io/kube-scheduler/go.sum"", ""staging/src/k8s.io/kubectl/go.mod"", ""staging/src/k8s.io/kubectl/go.sum"", ""staging/src/k8s.io/kubelet/go.mod"", ""staging/src/k8s.io/kubelet/go.sum"", ""staging/src/k8s.io/metrics/go.mod"", ""staging/src/k8s.io/metrics/go.sum"", ""staging/src/k8s.io/mount-utils/go.mod"", ""staging/src/k8s.io/mount-utils/go.sum"", ""staging/src/k8s.io/pod-security-admission/go.mod"", ""staging/src/k8s.io/pod-security-admission/go.sum"", ""staging/src/k8s.io/sample-apiserver/go.mod"", ""staging/src/k8s.io/sample-apiserver/go.sum"", ""staging/src/k8s.io/sample-cli-plugin/go.mod"", ""staging/src/k8s.io/sample-cli-plugin/go.sum"", ""staging/src/k8s.io/sample-controller/go.mod"", ""staging/src/k8s.io/sample-controller/go.sum"", ""staging/src/k8s.io/streaming/go.mod"", ""staging/src/k8s.io/streaming/go.sum"", ""vendor/k8s.io/utils/cpuset/numcpu.go"", ""vendor/k8s.io/utils/ptr/OWNERS"", ""vendor/k8s.io/utils/ptr/ptr.go"", ""vendor/modules.txt""]",0
kubernetes/kubernetes,02b979213695b4e3d707ceb5a79095ae7d81b7a0,1,2026-04-13T19:34:12Z,"Merge pull request #138354 from dims/update-moby-spdystream-v0.5.1

Update github.com/moby/spdystream from v0.5.0 to v0.5.1",2,266,131,48,"[""go.mod"", ""go.sum"", ""staging/src/k8s.io/api/go.sum"", ""staging/src/k8s.io/apiextensions-apiserver/go.mod"", ""staging/src/k8s.io/apiextensions-apiserver/go.sum"", ""staging/src/k8s.io/apimachinery/go.mod"", ""staging/src/k8s.io/apimachinery/go.sum"", ""staging/src/k8s.io/apiserver/go.mod"", ""staging/src/k8s.io/apiserver/go.sum"", ""staging/src/k8s.io/cli-runtime/go.sum"", ""staging/src/k8s.io/client-go/go.mod"", ""staging/src/k8s.io/client-go/go.sum"", ""staging/src/k8s.io/cloud-provider/go.sum"", ""staging/src/k8s.io/cluster-bootstrap/go.sum"", ""staging/src/k8s.io/code-generator/go.sum"", ""staging/src/k8s.io/component-base/go.sum"", ""staging/src/k8s.io/component-helpers/go.sum"", ""staging/src/k8s.io/controller-manager/go.sum"", ""staging/src/k8s.io/cri-streaming/go.mod"", ""staging/src/k8s.io/cri-streaming/go.sum"", ""staging/src/k8s.io/csi-translation-lib/go.sum"", ""staging/src/k8s.io/dynamic-resource-allocation/go.sum"", ""staging/src/k8s.io/endpointslice/go.sum"", ""staging/src/k8s.io/kube-aggregator/go.mod"", ""staging/src/k8s.io/kube-aggregator/go.sum"", ""staging/src/k8s.io/kube-controller-manager/go.sum"", ""staging/src/k8s.io/kube-proxy/go.sum"", ""staging/src/k8s.io/kube-scheduler/go.sum"", ""staging/src/k8s.io/kubectl/go.mod"", ""staging/src/k8s.io/kubectl/go.sum"", ""staging/src/k8s.io/kubelet/go.sum"", ""staging/src/k8s.io/metrics/go.sum"", ""staging/src/k8s.io/pod-security-admission/go.sum"", ""staging/src/k8s.io/sample-apiserver/go.sum"", ""staging/src/k8s.io/sample-cli-plugin/go.sum"", ""staging/src/k8s.io/sample-controller/go.sum"", ""staging/src/k8s.io/streaming/go.mod"", ""staging/src/k8s.io/streaming/go.sum"", ""vendor/github.com/moby/spdystream/NOTICE"", ""vendor/github.com/moby/spdystream/connection.go"", ""vendor/github.com/moby/spdystream/spdy/LICENSE"", ""vendor/github.com/moby/spdystream/spdy/PATENTS"", ""vendor/github.com/moby/spdystream/spdy/dictionary.go"", ""vendor/github.com/moby/spdystream/spdy/options.go"", ""vendor/github.com/moby/spdystream/spdy/read.go"", ""vendor/github.com/moby/spdystream/spdy/types.go"", ""vendor/github.com/moby/spdystream/spdy/write.go"", ""vendor/modules.txt""]",0
kubernetes/kubernetes,04d82d95fa3c245906e0f9dfe062b4a9c0dd2048,1,2026-02-11T22:23:59Z,"Merge pull request #136796 from kairosci/fix/kube-proxy-nftables-udata

Fix kube-proxy nftables crash with newer nftables versions",2,1267,230,12,"[""go.mod"", ""go.sum"", ""pkg/proxy/nftables/proxier.go"", ""vendor/modules.txt"", ""vendor/sigs.k8s.io/knftables/CHANGELOG.md"", ""vendor/sigs.k8s.io/knftables/CONTRIBUTING.md"", ""vendor/sigs.k8s.io/knftables/README.md"", ""vendor/sigs.k8s.io/knftables/fake.go"", ""vendor/sigs.k8s.io/knftables/nftables.go"", ""vendor/sigs.k8s.io/knftables/objects.go"", ""vendor/sigs.k8s.io/knftables/transaction.go"", ""vendor/sigs.k8s.io/knftables/types.go""]",0
kubernetes/kubernetes,09e71afb4bc834cf08106517a528d9320c2cc94f,1,2025-12-18T00:25:47Z,"Merge pull request #133828 from dims/drop-unnecessary-usegocmp-build-tag

Drop unnecessary `usegocmp` build tag",2,0,40,6,"[""staging/src/k8s.io/apimachinery/pkg/util/diff/cmp.go"", ""staging/src/k8s.io/apimachinery/pkg/util/diff/complex_test.go"", ""staging/src/k8s.io/apimachinery/pkg/util/diff/diff.go"", ""staging/src/k8s.io/code-generator/examples/go.mod"", ""staging/src/k8s.io/controller-manager/go.mod"", ""staging/src/k8s.io/sample-controller/go.mod""]",0
kubernetes/kubernetes,04d866b37de3aefac063b2b6e12f11b30701c9ff,1,2025-12-18T15:01:17Z,"Merge pull request #135539 from dims/move-httpcache-to-third_party/forked

move httpcache to third_party/forked",2,8,100,34,"[""LICENSES/vendor/github.com/gregjones/httpcache/LICENSE"", ""go.mod"", ""go.sum"", ""hack/unwanted-dependencies.json"", ""staging/src/k8s.io/apiextensions-apiserver/go.sum"", ""staging/src/k8s.io/apiserver/go.sum"", ""staging/src/k8s.io/cli-runtime/go.mod"", ""staging/src/k8s.io/cli-runtime/go.sum"", ""staging/src/k8s.io/client-go/discovery/cached/disk/round_tripper.go"", ""staging/src/k8s.io/client-go/go.mod"", ""staging/src/k8s.io/client-go/go.sum"", ""staging/src/k8s.io/client-go/third_party/forked/httpcache/LICENSE"", ""staging/src/k8s.io/client-go/third_party/forked/httpcache/httpcache.go"", ""staging/src/k8s.io/cloud-provider/go.sum"", ""staging/src/k8s.io/component-base/go.sum"", ""staging/src/k8s.io/component-helpers/go.sum"", ""staging/src/k8s.io/controller-manager/go.sum"", ""staging/src/k8s.io/cri-client/go.sum"", ""staging/src/k8s.io/dynamic-resource-allocation/go.sum"", ""staging/src/k8s.io/endpointslice/go.sum"", ""staging/src/k8s.io/kube-aggregator/go.sum"", ""staging/src/k8s.io/kube-scheduler/go.sum"", ""staging/src/k8s.io/kubectl/go.mod"", ""staging/src/k8s.io/kubectl/go.sum"", ""staging/src/k8s.io/kubelet/go.sum"", ""staging/src/k8s.io/metrics/go.sum"", ""staging/src/k8s.io/pod-security-admission/go.sum"", ""staging/src/k8s.io/sample-apiserver/go.sum"", ""staging/src/k8s.io/sample-cli-plugin/go.mod"", ""staging/src/k8s.io/sample-cli-plugin/go.sum"", ""staging/src/k8s.io/sample-controller/go.sum"", ""vendor/github.com/gregjones/httpcache/.travis.yml"", ""vendor/github.com/gregjones/httpcache/README.md"", ""vendor/modules.txt""]",0
kubernetes/kubernetes,0909c60df91cfe49be72a29d363ae6e04cc3ed8c,1,2026-03-12T00:39:55Z,"Merge pull request #137605 from pacoxu/coredns-1.14.2

bump coredns to v1.14.2",2,16,10,9,"[""build/dependencies.yaml"", ""cluster/addons/dns/coredns/coredns.yaml.base"", ""cluster/addons/dns/coredns/coredns.yaml.in"", ""cluster/addons/dns/coredns/coredns.yaml.sed"", ""cmd/kubeadm/app/constants/constants.go"", ""go.mod"", ""go.sum"", ""vendor/github.com/coredns/corefile-migration/migration/versions.go"", ""vendor/modules.txt""]",0
kubernetes/kubernetes,0a3146f030628028bf466f9a0e6255e34fff2a7d,1,2025-12-19T16:36:32Z,"Merge pull request #135259 from JoelSpeed/update-kal

Update Kube API Linter to latest main branch",2,18,15,5,"[""hack/golangci-hints.yaml"", ""hack/golangci.yaml"", ""hack/kube-api-linter/exceptions.yaml"", ""hack/tools/golangci-lint/go.mod"", ""hack/tools/golangci-lint/go.sum""]",0
kubernetes/kubernetes,0d151519f42cffee0b491261c5783d6dda7b0666,1,2026-02-24T18:13:43Z,"Merge pull request #137225 from joshjms/bump-etcd-sdk-v3.6.8

Bump etcd sdk v3.6.8",2,141,143,24,"[""go.mod"", ""go.sum"", ""staging/src/k8s.io/apiextensions-apiserver/go.mod"", ""staging/src/k8s.io/apiextensions-apiserver/go.sum"", ""staging/src/k8s.io/apiserver/go.mod"", ""staging/src/k8s.io/apiserver/go.sum"", ""staging/src/k8s.io/cloud-provider/go.mod"", ""staging/src/k8s.io/cloud-provider/go.sum"", ""staging/src/k8s.io/controller-manager/go.mod"", ""staging/src/k8s.io/controller-manager/go.sum"", ""staging/src/k8s.io/dynamic-resource-allocation/go.mod"", ""staging/src/k8s.io/dynamic-resource-allocation/go.sum"", ""staging/src/k8s.io/kube-aggregator/go.mod"", ""staging/src/k8s.io/kube-aggregator/go.sum"", ""staging/src/k8s.io/kube-controller-manager/go.sum"", ""staging/src/k8s.io/kube-scheduler/go.sum"", ""staging/src/k8s.io/kubelet/go.sum"", ""staging/src/k8s.io/pod-security-admission/go.mod"", ""staging/src/k8s.io/pod-security-admission/go.sum"", ""staging/src/k8s.io/sample-apiserver/go.mod"", ""staging/src/k8s.io/sample-apiserver/go.sum"", ""vendor/go.etcd.io/etcd/api/v3/version/version.go"", ""vendor/go.etcd.io/etcd/server/v3/embed/config.go"", ""vendor/modules.txt""]",0
kubernetes/kubernetes,0eb3ae1640e0fc9db151e5063815187afeb9b5af,1,2026-03-19T01:38:35Z,"Merge pull request #137827 from SergeyKanzhelev/criClientWithoutApimachinery

Cri client without apimachinery",2,120,242,10,"[""pkg/kubelet/kuberuntime/kuberuntime_logs.go"", ""staging/publishing/rules.yaml"", ""staging/src/k8s.io/cri-client/.import-restrictions"", ""staging/src/k8s.io/cri-client/go.mod"", ""staging/src/k8s.io/cri-client/go.sum"", ""staging/src/k8s.io/cri-client/pkg/fake/endpoint.go"", ""staging/src/k8s.io/cri-client/pkg/logs/logs.go"", ""staging/src/k8s.io/cri-client/pkg/logs/logs_test.go"", ""staging/src/k8s.io/cri-client/pkg/remote_image.go"", ""staging/src/k8s.io/cri-client/pkg/remote_runtime.go""]",0
kubernetes/kubernetes,0ea38248603ce745956d779787874cfd91ca29ae,1,2025-12-19T15:40:37Z,"Merge pull request #135845 from skitt/drop-armon-circbuf

Replace armon/circbuf with k8s.io/utils/buffer",2,216,289,68,"[""LICENSES/vendor/github.com/armon/circbuf/LICENSE"", ""go.mod"", ""go.sum"", ""pkg/kubelet/kuberuntime/kuberuntime_container.go"", ""staging/src/k8s.io/api/go.mod"", ""staging/src/k8s.io/api/go.sum"", ""staging/src/k8s.io/apiextensions-apiserver/go.mod"", ""staging/src/k8s.io/apiextensions-apiserver/go.sum"", ""staging/src/k8s.io/apimachinery/go.mod"", ""staging/src/k8s.io/apimachinery/go.sum"", ""staging/src/k8s.io/apiserver/go.mod"", ""staging/src/k8s.io/apiserver/go.sum"", ""staging/src/k8s.io/cli-runtime/go.mod"", ""staging/src/k8s.io/cli-runtime/go.sum"", ""staging/src/k8s.io/client-go/go.mod"", ""staging/src/k8s.io/client-go/go.sum"", ""staging/src/k8s.io/cloud-provider/go.mod"", ""staging/src/k8s.io/cloud-provider/go.sum"", ""staging/src/k8s.io/cluster-bootstrap/go.mod"", ""staging/src/k8s.io/cluster-bootstrap/go.sum"", ""staging/src/k8s.io/code-generator/examples/go.mod"", ""staging/src/k8s.io/code-generator/examples/go.sum"", ""staging/src/k8s.io/code-generator/go.mod"", ""staging/src/k8s.io/code-generator/go.sum"", ""staging/src/k8s.io/component-base/go.mod"", ""staging/src/k8s.io/component-base/go.sum"", ""staging/src/k8s.io/component-helpers/go.mod"", ""staging/src/k8s.io/component-helpers/go.sum"", ""staging/src/k8s.io/controller-manager/go.mod"", ""staging/src/k8s.io/controller-manager/go.sum"", ""staging/src/k8s.io/cri-client/go.mod"", ""staging/src/k8s.io/cri-client/go.sum"", ""staging/src/k8s.io/csi-translation-lib/go.mod"", ""staging/src/k8s.io/csi-translation-lib/go.sum"", ""staging/src/k8s.io/dynamic-resource-allocation/go.mod"", ""staging/src/k8s.io/dynamic-resource-allocation/go.sum"", ""staging/src/k8s.io/endpointslice/go.mod"", ""staging/src/k8s.io/endpointslice/go.sum"", ""staging/src/k8s.io/kube-aggregator/go.mod"", ""staging/src/k8s.io/kube-aggregator/go.sum"", ""staging/src/k8s.io/kube-controller-manager/go.mod"", ""staging/src/k8s.io/kube-controller-manager/go.sum"", ""staging/src/k8s.io/kube-proxy/go.mod"", ""staging/src/k8s.io/kube-proxy/go.sum"", ""staging/src/k8s.io/kube-scheduler/go.mod"", ""staging/src/k8s.io/kube-scheduler/go.sum"", ""staging/src/k8s.io/kubectl/go.mod"", ""staging/src/k8s.io/kubectl/go.sum"", ""staging/src/k8s.io/kubelet/go.mod"", ""staging/src/k8s.io/kubelet/go.sum"", ""staging/src/k8s.io/metrics/go.mod"", ""staging/src/k8s.io/metrics/go.sum"", ""staging/src/k8s.io/mount-utils/go.mod"", ""staging/src/k8s.io/mount-utils/go.sum"", ""staging/src/k8s.io/pod-security-admission/go.mod"", ""staging/src/k8s.io/pod-security-admission/go.sum"", ""staging/src/k8s.io/sample-apiserver/go.mod"", ""staging/src/k8s.io/sample-apiserver/go.sum"", ""staging/src/k8s.io/sample-cli-plugin/go.mod"", ""staging/src/k8s.io/sample-cli-plugin/go.sum"", ""staging/src/k8s.io/sample-controller/go.mod"", ""staging/src/k8s.io/sample-controller/go.sum"", ""vendor/github.com/armon/circbuf/.gitignore"", ""vendor/github.com/armon/circbuf/LICENSE"", ""vendor/github.com/armon/circbuf/README.md"", ""vendor/github.com/armon/circbuf/circbuf.go"", ""vendor/k8s.io/utils/buffer/ring_fixed.go"", ""vendor/modules.txt""]",0
kubernetes/kubernetes,0fe889a76062e58098cb7582ee7aa91cf2649812,1,2026-07-10T07:52:44Z,"Merge pull request #140385 from dims/update-cadvisor-v0.60.4

bump github.com/google/cadvisor/lib from v0.60.3 to v0.60.4",2,2511,1781,153,"[""go.mod"", ""go.sum"", ""go.work.sum"", ""hack/tools/instrumentation/go.mod"", ""hack/tools/instrumentation/go.sum"", ""hack/unwanted-dependencies.json"", ""staging/src/k8s.io/api/go.mod"", ""staging/src/k8s.io/api/go.sum"", ""staging/src/k8s.io/apiextensions-apiserver/go.mod"", ""staging/src/k8s.io/apiextensions-apiserver/go.sum"", ""staging/src/k8s.io/apimachinery/go.mod"", ""staging/src/k8s.io/apimachinery/go.sum"", ""staging/src/k8s.io/apiserver/go.mod"", ""staging/src/k8s.io/apiserver/go.sum"", ""staging/src/k8s.io/cli-runtime/go.mod"", ""staging/src/k8s.io/cli-runtime/go.sum"", ""staging/src/k8s.io/client-go/go.mod"", ""staging/src/k8s.io/client-go/go.sum"", ""staging/src/k8s.io/cloud-provider/go.mod"", ""staging/src/k8s.io/cloud-provider/go.sum"", ""staging/src/k8s.io/cluster-bootstrap/go.mod"", ""staging/src/k8s.io/cluster-bootstrap/go.sum"", ""staging/src/k8s.io/code-generator/examples/go.mod"", ""staging/src/k8s.io/code-generator/examples/go.sum"", ""staging/src/k8s.io/code-generator/go.mod"", ""staging/src/k8s.io/code-generator/go.sum"", ""staging/src/k8s.io/component-base/go.mod"", ""staging/src/k8s.io/component-base/go.sum"", ""staging/src/k8s.io/component-helpers/go.mod"", ""staging/src/k8s.io/component-helpers/go.sum"", ""staging/src/k8s.io/controller-manager/go.mod"", ""staging/src/k8s.io/controller-manager/go.sum"", ""staging/src/k8s.io/cri-api/go.mod"", ""staging/src/k8s.io/cri-api/go.sum"", ""staging/src/k8s.io/cri-client/go.mod"", ""staging/src/k8s.io/cri-client/go.sum"", ""staging/src/k8s.io/cri-streaming/go.mod"", ""staging/src/k8s.io/cri-streaming/go.sum"", ""staging/src/k8s.io/csi-translation-lib/go.mod"", ""staging/src/k8s.io/csi-translation-lib/go.sum"", ""staging/src/k8s.io/dynamic-resource-allocation/go.mod"", ""staging/src/k8s.io/dynamic-resource-allocation/go.sum"", ""staging/src/k8s.io/endpointslice/go.mod"", ""staging/src/k8s.io/endpointslice/go.sum"", ""staging/src/k8s.io/externaljwt/go.mod"", ""staging/src/k8s.io/externaljwt/go.sum"", ""staging/src/k8s.io/kms/go.mod"", ""staging/src/k8s.io/kms/go.sum"", ""staging/src/k8s.io/kms/internal/plugins/_mock/go.mod"", ""staging/src/k8s.io/kms/internal/plugins/_mock/go.sum"", ""staging/src/k8s.io/kube-aggregator/go.mod"", ""staging/src/k8s.io/kube-aggregator/go.sum"", ""staging/src/k8s.io/kube-controller-manager/go.mod"", ""staging/src/k8s.io/kube-controller-manager/go.sum"", ""staging/src/k8s.io/kube-proxy/go.mod"", ""staging/src/k8s.io/kube-proxy/go.sum"", ""staging/src/k8s.io/kube-scheduler/go.mod"", ""staging/src/k8s.io/kube-scheduler/go.sum"", ""staging/src/k8s.io/kubectl/go.mod"", ""staging/src/k8s.io/kubectl/go.sum"", ""staging/src/k8s.io/kubelet/go.mod"", ""staging/src/k8s.io/kubelet/go.sum"", ""staging/src/k8s.io/metrics/go.mod"", ""staging/src/k8s.io/metrics/go.sum"", ""staging/src/k8s.io/mount-utils/go.mod"", ""staging/src/k8s.io/mount-utils/go.sum"", ""staging/src/k8s.io/pod-security-admission/go.mod"", ""staging/src/k8s.io/pod-security-admission/go.sum"", ""staging/src/k8s.io/sample-apiserver/go.mod"", ""staging/src/k8s.io/sample-apiserver/go.sum"", ""staging/src/k8s.io/sample-cli-plugin/go.mod"", ""staging/src/k8s.io/sample-cli-plugin/go.sum"", ""staging/src/k8s.io/sample-controller/go.mod"", ""staging/src/k8s.io/sample-controller/go.sum"", ""staging/src/k8s.io/streaming/go.mod"", ""staging/src/k8s.io/streaming/go.sum"", ""vendor/github.com/google/cadvisor/lib/container/crio/client.go"", ""vendor/github.com/google/cadvisor/lib/container/crio/handler.go"", ""vendor/golang.org/x/crypto/ssh/channel.go"", ""vendor/golang.org/x/crypto/ssh/client.go"", ""vendor/golang.org/x/crypto/ssh/client_auth.go"", ""vendor/golang.org/x/crypto/ssh/connection.go"", ""vendor/golang.org/x/crypto/ssh/control.go"", ""vendor/golang.org/x/crypto/ssh/kex.go"", ""vendor/golang.org/x/crypto/ssh/keys.go"", ""vendor/golang.org/x/crypto/ssh/messages.go"", ""vendor/golang.org/x/crypto/ssh/mux.go"", ""vendor/golang.org/x/crypto/ssh/server.go"", ""vendor/golang.org/x/crypto/ssh/session.go"", ""vendor/golang.org/x/net/dns/dnsmessage/svcb.go"", ""vendor/golang.org/x/net/html/foreign.go"", ""vendor/golang.org/x/net/html/parse.go"", ""vendor/golang.org/x/net/html/token.go"", ""vendor/golang.org/x/net/http2/transport_wrap.go"", ""vendor/golang.org/x/net/idna/idna.go"", ""vendor/golang.org/x/sync/errgroup/errgroup.go"", ""vendor/golang.org/x/sync/singleflight/singleflight.go"", ""vendor/golang.org/x/sys/cpu/parse.go"", ""vendor/golang.org/x/sys/unix/syscall_linux.go"", ""vendor/golang.org/x/sys/unix/syscall_linux_386.go"", ""vendor/golang.org/x/sys/unix/syscall_linux_amd64.go"", ""vendor/golang.org/x/sys/unix/syscall_linux_arm.go"", ""vendor/golang.org/x/sys/unix/syscall_linux_arm64.go"", ""vendor/golang.org/x/sys/unix/syscall_linux_loong64.go"", ""vendor/golang.org/x/sys/unix/syscall_linux_mips64x.go"", ""vendor/golang.org/x/sys/unix/syscall_linux_mipsx.go"", ""vendor/golang.org/x/sys/unix/syscall_linux_ppc.go"", ""vendor/golang.org/x/sys/unix/syscall_linux_ppc64x.go"", ""vendor/golang.org/x/sys/unix/syscall_linux_riscv64.go"", ""vendor/golang.org/x/sys/unix/syscall_linux_s390x.go"", ""vendor/golang.org/x/sys/unix/syscall_linux_sparc64.go"", ""vendor/golang.org/x/sys/unix/zerrors_linux.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux_386.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux_amd64.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux_arm.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux_arm64.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux_loong64.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux_mips.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux_mips64.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux_mips64le.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux_mipsle.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux_ppc.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux_ppc64.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux_ppc64le.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux_riscv64.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux_s390x.go"", ""vendor/golang.org/x/sys/unix/zsyscall_linux_sparc64.go"", ""vendor/golang.org/x/sys/windows/security_windows.go"", ""vendor/golang.org/x/sys/windows/syscall_windows.go"", ""vendor/golang.org/x/sys/windows/types_windows.go"", ""vendor/golang.org/x/text/cases/context.go"", ""vendor/golang.org/x/text/cases/map.go"", ""vendor/golang.org/x/text/unicode/norm/forminfo.go"", ""vendor/golang.org/x/text/unicode/norm/iter.go"", ""vendor/golang.org/x/text/unicode/norm/normalize.go"", ""vendor/golang.org/x/tools/go/ast/edge/edge.go"", ""vendor/golang.org/x/tools/go/packages/golist.go"", ""vendor/golang.org/x/tools/go/packages/packages.go"", ""vendor/golang.org/x/tools/go/types/objectpath/objectpath.go"", ""vendor/golang.org/x/tools/internal/gcimporter/iexport.go"", ""vendor/golang.org/x/tools/internal/gcimporter/iimport.go"", ""vendor/golang.org/x/tools/internal/gcimporter/ureader.go"", ""vendor/golang.org/x/tools/internal/gocommand/version.go"", ""vendor/golang.org/x/tools/internal/imports/fix.go"", ""vendor/golang.org/x/tools/internal/imports/imports.go"", ""vendor/golang.org/x/tools/internal/imports/mod.go"", ""vendor/golang.org/x/tools/internal/stdlib/deps.go"", ""vendor/golang.org/x/tools/internal/stdlib/manifest.go"", ""vendor/golang.org/x/tools/internal/typesinternal/element.go"", ""vendor/golang.org/x/tools/internal/typesinternal/types.go"", ""vendor/golang.org/x/tools/internal/typesinternal/zerovalue.go"", ""vendor/modules.txt""]",0
